Datum ;Zeit ;AT [°C];ATakt [°C];PE1_BR1 ;HK1 VL Ist[°C];HK1 VL Soll[°C];HK1 RT Ist[°C];HK1 RT Soll[°C];HK1 Pumpe;HK1 Mischer;HK1 Fernb[°C];HK1 Status;WW1 EinT Ist[°C];WW1 AusT Ist[°C];WW1 Soll[°C];WW1 Pumpe;WW1 Status;Sensor ext [°C];PE1 KT[°C];PE1 KT_SOLL[°C];PE1 UW Freigabe[°C];PE1 Modulation[%];PE1 FRT Ist[°C];PE1 FRT Soll[°C];PE1 FRT End[°C];PE1 Einschublaufzeit[zs];PE1 Pausenzeit[zs];PE1 Luefterdrehzahl[%];PE1 Saugzugdrehzahl[%];PE1 Unterdruck Ist[EH];PE1 Unterdruck Soll[EH];PE1 Fuellstand[kg];PE1 Fuellstand ZWB[kg];PE1 Status;PE1 Motor ES;PE1 Motor RA;PE1 Motor RES1;PE1 Motor TURBINE;PE1 Motor ZUEND;PE1 Motor UW[%];PE1 Motor AV;PE1 Motor RES2;PE1 Motor MA;PE1 Motor RM;PE1 Motor SM;PE1 Res1 Temp.[°C];PE1 Res2 Temp.[°C];PE1 CAP RA;PE1 CAP ZB;PE1 AK;PE1 Saug-Int[min];PE1 DigIn1;PE1 DigIn2;PE1 CntDig1;PE1 Ashfill[kg];Fehler1 ;Fehler2 ;Fehler3 ;
20.03.2023;00:03:22;6,9;6,7;0;34,3;8,0;18,4;8,0;0;0;0,0;2064;56,3;56,3;25,0;0;8200;16,6;75,3;8,0;60,0;0;81,0;8,0;8,0;0,00;0,00;0;0;46,2;146,0;26208;0;99;0;0;1;0;0;0;0;0;0;0;0;34,3;56,3;1;1;0;103;0;0;0;0,0;0;0;0;
20.03.2023;00:04:22;6,9;6,6;0;34,3;8,0;18,4;8,0;0;0;0,0;2064;56,1;56,1;25,0;0;8200;16,4;75,3;8,0;60,0;0;81,1;8,0;8,0;0,00;0,00;0;0;46,4;146,0;26208;0;99;0;0;1;0;0;0;0;0;0;0;0;34,3;56,1;1;1;0;103;0;0;0;0,0;0;0;0;
20.03.2023;00:05:22;6,9;6,7;0;34,3;8,0;18,4;8,0;0;0;0,0;2064;56,2;56,2;25,0;0;8200;16,4;75,3;8,0;60,0;0;80,8;8,0;8,0;0,00;0,00;0;0;46,1;146,0;26208;0;99;0;0;1;0;0;0;0;0;0;0;0;34,3;56,2;1;1;0;103;0;0;0;0,0;0;0;0;
20.03.2023;00:06:22;6,9;6,7;0;34,3;8,0;18,4;8,0;0;0;0,0;2064;56,2;56,2;25,0;0;8200;16,5;75,3;8,0;60,0;0;80,6;8,0;8,0;0,00;0,00;0;0;46,2;146,0;26208;0;99;0;0;1;0;0;0;0;0;0;0;0;34,3;56,2;1;1;0;103;0;0;0;0,0;0;0;0;
20.03.2023;00:07:22;6,9;6,7;0;34,2;8,0;18,4;8,0;0;0;0,0;2064;56,1;56,1;25,0;0;8200;16,4;75,3;8,0;60,0;0;80,6;8,0;8,0;0,00;0,00;0;0;46,3;146,0;26208;0;99;0;0;1;0;0;0;0;0;0;0;0;34,2;56,1;1;1;0;103;0;0;0;0,0;0;0;0;
20.03.2023;00:08:22;6,9;6,7;0;34,2;8,0;18,4;8,0;0;0;0,0;2064;56,1;56,1;25,0;0;8200;16,4;75,2;8,0;60,0;0;80,4;8,0;8,0;0,00;0,00;0;0;46,3;146,0;26208;0;99;0;0;1;0;0;0;0;0;0;0;0;34,2;56,1;1;1;0;103;0;0;0;0,0;0;0;0;
20.03.2023;00:09:22;6,9;6,7;0;34,2;8,0;18,4;8,0;0;0;0,0;2064;56,1;56,1;25,0;0;8200;16,4;75,2;8,0;60,0;0;80,4;8,0;8,0;0,00;0,00;0;0;46,3;146,0;26208;0;99;0;0;1;0;0;0;0;0;0;0;0;34,2;56,1;1;1;0;103;0;0;0;0,0;0;0;0;
20.03.2023;00:10:22;6,8;6,7;0;34,1;8,0;18,4;8,0;0;0;0,0;2064;56,0;56,0;25,0;0;8200;16,6;75,2;8,0;60,0;0;80,3;8,0;8,0;0,00;0,00;0;0;46,2;146,0;26208;0;99;0;0;1;0;0;0;0;0;0;0;0;34,1;56,0;1;1;0;103;0;0;0;0,0;0;0;0;
20.03.2023;00:11:22;6,8;6,6;0;34,1;8,0;18,4;8,0;0;0;0,0;2064;56,0;56,0;25,0;0;8200;16,4;75,2;8,0;60,0;0;80,2;8,0;8,0;0,00;0,00;0;0;46,3;146,0;26208;0;99;0;0;1;0;0;0;0;0;0;0;0;34,1;56,0;1;1;0;103;0;0;0;0,0;0;0;0;
20.03.2023;00:12:22;6,8;6,7;0;34,1;8,0;18,4;8,0;0;0;0,0;2064;55,9;55,9;25,0;0;8200;16,4;75,2;8,0;60,0;0;80,1;8,0;8,0;0,00;0,00;0;0;46,3;146,0;26208;0;99;0;0;1;0;0;0;0;0;0;0;0;34,1;55,9;1;1;0;103;0;0;0;0,0;0;0;0;
20.03.2023;00:13:22;6,8;6,7;0;34,1;8,0;18,4;8,0;0;0;0,0;2064;56,0;56,0;25,0;0;8200;16,4;75,2;8,0;60,0;0;80,1;8,0;8,0;0,00;0,00;0;0;46,3;146,0;26208;0;99;0;0;1;0;0;0;0;0;0;0;0;34,1;56,0;1;1;0;103;0;0;0;0,0;0;0;0;
20.03.2023;00:14:22;6,8;6,7;0;34,0;8,0;18,4;8,0;0;0;0,0;2064;55,9;55,9;25,0;0;8200;16,4;75,1;8,0;60,0;0;80,0;8,0;8,0;0,00;0,00;0;0;46,3;146,0;26208;0;99;0;0;1;0;0;0;0;0;0;0;0;34,0;55,9;1;1;0;103;0;0;0;0,0;0;0;0;
20.03.2023;00:15:22;6,8;6,7;0;34,0;8,0;18,4;8,0;0;0;0,0;2064;55,9;55,9;25,0;0;8200;16,4;75,1;8,0;60,0;0;79,9;8,0;8,0;0,00;0,00;0;0;46,3;146,0;26208;0;99;0;0;1;0;0;0;0;0;0;0;0;34,0;55,9;1;1;0;103;0;0;0;0,0;0;0;0;
20.03.2023;00:16:22;6,8;6,7;0;34,0;8,0;18,3;8,0;0;0;0,0;2064;55,8;55,8;25,0;0;8200;16,3;75,1;8,0;60,0;0;79,8;8,0;8,0;0,00;0,00;0;0;46,4;146,0;26208;0;99;0;0;1;0;0;0;0;0;0;0;0;34,0;55,8;1;1;0;103;0;0;0;0,0;0;0;0;
20.03.2023;00:17:22;6,8;6,7;0;34,0;8,0;18,3;8,0;0;0;0,0;2064;55,8;55,8;25,0;0;8200;16,3;75,1;8,0;60,0;0;79,8;8,0;8,0;0,00;0,00;0;0;46,3;146,0;26208;0;99;0;0;1;0;0;0;0;0;0;0;0;34,0;55,8;1;1;0;103;0;0;0;0,0;0;0;0;
20.03.2023;00:18:22;6,8;6,7;0;33,9;8,0;18,3;8,0;0;0;0,0;2064;55,7;55,7;25,0;0;8200;16,4;75,0;8,0;60,0;0;79,5;8,0;8,0;0,00;0,00;0;0;46,2;146,0;26208;0;99;0;0;1;0;0;0;0;0;0;0;0;33,9;55,7;1;1;0;103;0;0;0;0,0;0;0;0;
20.03.2023;00:19:22;6,8;6,7;0;33,9;8,0;18,4;8,0;0;0;0,0;2064;55,7;55,7;25,0;0;8200;3276,6;75,0;8,0;60,0;0;79,5;8,0;8,0;0,00;0,00;0;0;46,2;146,0;26208;0;99;0;0;1;0;0;0;0;0;0;0;0;33,9;55,7;1;1;0;103;0;0;0;0,0;0;0;0;
20.03.2023;00:20:22;6,8;6,7;0;33,9;8,0;18,4;8,0;0;0;0,0;2064;55,7;55,7;25,0;0;8200;16,3;75,0;8,0;60,0;0;79,5;8,0;8,0;0,00;0,00;0;0;46,2;146,0;26208;0;99;0;0;1;0;0;0;0;0;0;0;0;33,9;55,7;1;1;0;103;0;0;0;0,0;0;0;0;
20.03.2023;00:21:22;6,8;6,7;0;33,8;8,0;18,4;8,0;0;0;0,0;2064;55,6;55,6;25,0;0;8200;16,5;75,0;8,0;60,0;0;79,3;8,0;8,0;0,00;0,00;0;0;46,2;146,0;26208;0;99;0;0;1;0;0;0;0;0;0;0;0;33,8;55,6;1;1;0;103;0;0;0;0,0;0;0;0;
20.03.2023;00:22:22;6,8;6,7;0;33,8;8,0;18,4;8,0;0;0;0,0;2064;55,6;55,6;25,0;0;8200;16,8;75,0;8,0;60,0;0;79,3;8,0;8,0;0,00;0,00;0;0;46,2;146,0;26208;0;99;0;0;1;0;0;0;0;0;0;0;0;33,8;55,6;1;1;0;103;0;0;0;0,0;0;0;0;
20.03.2023;00:23:22;6,8;6,7;0;33,8;8,0;18,4;8,0;0;0;0,0;2064;55,6;55,6;25,0;0;8200;16,3;75,0;8,0;60,0;0;79,2;8,0;8,0;0,00;0,00;0;0;46,2;146,0;26208;0;99;0;0;1;0;0;0;0;0;0;0;0;33,8;55,6;1;1;0;103;0;0;0;0,0;0;0;0;
20.03.2023;00:24:22;6,8;6,8;0;33,8;8,0;18,4;8,0;0;0;0,0;2064;55,5;55,5;25,0;0;8200;16,4;74,9;8,0;60,0;0;79,2;8,0;8,0;0,00;0,00;0;0;46,2;146,0;26208;0;99;0;0;1;0;0;0;0;0;0;0;0;33,8;55,5;1;1;0;103;0;0;0;0,0;0;0;0;
20.03.2023;00:25:22;6,8;6,7;0;33,7;8,0;18,4;8,0;0;0;0,0;2064;55,5;55,5;25,0;0;8200;16,4;74,9;8,0;60,0;0;79,1;8,0;8,0;0,00;0,00;0;0;46,2;146,0;26208;0;99;0;0;1;0;0;0;0;0;0;0;0;33,7;55,5;1;1;0;103;0;0;0;0,0;0;0;0;
