Datum ;Zeit ;AT [°C];ATakt [°C];PE1_BR1 ;HK1 VL Ist[°C];HK1 VL Soll[°C];HK1 RT Ist[°C];HK1 RT Soll[°C];HK1 Pumpe;HK1 Mischer;HK1 Fernb[°C];HK1 Status;WW1 EinT Ist[°C];WW1 AusT Ist[°C];WW1 Soll[°C];WW1 Pumpe;WW1 Status;Sensor ext [°C];PE1 KT[°C];PE1 KT_SOLL[°C];PE1 UW Freigabe[°C];PE1 Modulation[%];PE1 FRT Ist[°C];PE1 FRT Soll[°C];PE1 FRT End[°C];PE1 Einschublaufzeit[zs];PE1 Pausenzeit[zs];PE1 Luefterdrehzahl[%];PE1 Saugzugdrehzahl[%];PE1 Unterdruck Ist[EH];PE1 Unterdruck Soll[EH];PE1 Fuellstand[kg];PE1 Fuellstand ZWB[kg];PE1 Status;PE1 Motor ES;PE1 Motor RA;PE1 Motor RES1;PE1 Motor TURBINE;PE1 Motor ZUEND;PE1 Motor UW[%];PE1 Motor AV;PE1 Motor RES2;PE1 Motor MA;PE1 Motor RM;PE1 Motor SM;PE1 Res1 Temp.[°C];PE1 Res2 Temp.[°C];PE1 CAP RA;PE1 CAP ZB;PE1 AK;PE1 Saug-Int[min];PE1 DigIn1;PE1 DigIn2;PE1 CntDig1;PE1 Ashfill[kg];Fehler1 ;Fehler2 ;Fehler3 ;
16.02.2023;00:03:29;6,4;6,3;0;60,0;60,6;15,5;19,0;100;0;0,0;32;57,8;57,8;25,0;0;8200;13,5;68,6;70,0;60,0;38;576,4;581,0;590,0;5,73;80,00;38;30;99,3;99,7;26208;0;4;0;0;1;0;0;1;1;0;0;0;0;60,0;57,8;1;1;0;85;0;0;0;0,0;0;0;0;
16.02.2023;00:04:29;6,4;6,3;0;59,8;60,6;15,5;19,0;100;0;0,0;32;57,7;57,7;25,0;0;8200;13,4;68,6;70,0;60,0;38;570,4;581,6;590,0;6,06;80,00;38;30;100,1;99,9;26208;0;4;0;0;1;0;0;1;1;0;0;0;0;59,8;57,7;1;1;0;85;0;0;0;0,0;0;0;0;
16.02.2023;00:05:29;6,4;6,3;0;59,8;60,6;15,5;19,0;100;0;0,0;32;57,8;57,8;25,0;0;8200;13,5;68,5;70,0;60,0;38;577,2;582,3;590,0;5,86;80,00;38;31;99,9;99,9;26208;0;4;0;0;1;0;0;1;1;0;0;0;0;59,8;57,8;1;1;0;85;0;0;0;0,0;0;0;0;
16.02.2023;00:06:29;6,4;6,2;0;59,8;60,6;15,5;19,0;100;0;0,0;32;57,7;57,7;25,0;0;8200;13,5;68,4;70,0;60,0;42;592,3;583,5;600,0;5,80;80,00;39;32;101,3;101,4;26208;0;4;0;0;1;0;0;1;0;0;0;0;0;59,8;57,7;1;1;0;85;0;0;0;0,0;0;0;0;
16.02.2023;00:07:29;6,4;6,3;0;59,9;60,6;15,5;19,0;100;0;0,0;32;57,7;57,7;25,0;0;8200;13,9;68,5;70,0;60,0;42;607,7;584,7;600,0;5,02;80,00;39;32;102,2;102,2;26208;0;4;0;0;1;0;0;1;0;0;0;0;0;59,9;57,7;1;1;0;85;0;0;0;0,0;0;0;0;
16.02.2023;00:08:29;6,4;6,2;0;59,8;60,6;15,5;19,0;100;0;0,0;32;57,6;57,6;25,0;0;8200;13,5;68,5;70,0;60,0;42;603,8;585,8;600,0;4,91;80,00;39;32;102,4;102,6;26208;0;4;0;0;1;0;0;1;0;0;0;0;0;59,8;57,6;1;1;0;85;0;0;0;0,0;0;0;0;
16.02.2023;00:09:29;6,4;6,3;0;59,7;60,6;15,5;19,0;100;0;0,0;32;57,6;57,6;25,0;0;8200;13,6;68,5;70,0;60,0;42;587,6;586,9;600,0;5,52;80,00;39;32;102,6;102,8;26208;0;4;0;0;1;0;0;1;0;0;0;0;0;59,7;57,6;1;1;0;85;0;0;0;0,0;0;0;0;
16.02.2023;00:10:29;6,4;6,3;0;59,7;60,6;15,5;19,0;100;0;0,0;32;57,6;57,6;25,0;0;8200;13,6;68,3;70,0;60,0;42;576,8;587,9;600,0;6,01;80,00;39;32;102,8;102,9;26208;0;4;0;0;1;0;0;1;0;0;0;0;0;59,7;57,6;1;1;0;85;0;0;0;0,0;0;0;0;
16.02.2023;00:11:29;6,4;6,3;0;59,9;61,1;15,4;19,0;100;0;0,0;32;57,6;57,6;25,0;0;8200;13,5;68,2;70,0;60,0;42;566,2;588,8;600,0;6,71;80,00;39;33;102,6;103,0;26208;0;4;0;0;1;0;0;1;0;0;0;0;0;59,9;57,6;1;1;0;85;0;0;0;0,0;0;0;0;
16.02.2023;00:12:29;6,4;6,3;0;60,3;60,6;15,5;19,0;100;0;0,0;32;57,6;57,6;25,0;0;8200;13,4;67,9;70,0;60,0;46;569,2;589,7;610,0;6,96;80,00;39;33;103,1;103,2;26208;0;4;0;0;1;0;0;1;0;0;0;0;0;60,3;57,6;1;1;0;85;0;0;0;0,0;0;0;0;
16.02.2023;00:13:29;6,4;6,3;0;60,4;60,6;15,5;19,0;100;0;0,0;32;57,5;57,5;25,0;0;8200;13,6;67,8;70,0;60,0;46;599,3;591,2;610,0;5,90;80,00;40;34;104,4;104,1;26208;0;4;0;0;1;0;0;1;0;0;0;0;0;60,4;57,5;1;1;0;85;0;0;0;0,0;0;0;0;
16.02.2023;00:14:29;6,3;6,3;0;60,5;60,7;15,5;19,0;100;0;0,0;32;57,6;57,6;25,0;0;8200;13,6;68,0;70,0;60,0;42;620,0;592,5;600,0;4,84;80,00;39;34;104,4;104,5;26208;0;4;0;0;1;0;0;1;0;0;0;0;0;60,5;57,6;1;1;0;85;0;0;0;0,0;0;0;0;
16.02.2023;00:15:29;6,3;6,3;0;60,5;61,2;15,4;19,0;100;0;0,0;32;57,5;57,5;25,0;0;8200;13,5;68,0;70,0;60,0;42;609,1;593,2;600,0;4,99;80,00;39;34;103,4;103,8;26208;0;4;0;0;1;0;0;1;0;0;0;0;0;60,5;57,5;1;1;0;85;0;0;0;0,0;0;0;0;
