Datum ;Zeit ;AT [°C];ATakt [°C];PE1_BR1 ;HK1 VL Ist[°C];HK1 VL Soll[°C];HK1 RT Ist[°C];HK1 RT Soll[°C];HK1 Pumpe;HK1 Mischer;HK1 Fernb[°C];HK1 Status;WW1 EinT Ist[°C];WW1 AusT Ist[°C];WW1 Soll[°C];WW1 Pumpe;WW1 Status;Sensor ext [°C];PE1 KT[°C];PE1 KT_SOLL[°C];PE1 UW Freigabe[°C];PE1 Modulation[%];PE1 FRT Ist[°C];PE1 FRT Soll[°C];PE1 FRT End[°C];PE1 Einschublaufzeit[zs];PE1 Pausenzeit[zs];PE1 Luefterdrehzahl[%];PE1 Saugzugdrehzahl[%];PE1 Unterdruck Ist[EH];PE1 Unterdruck Soll[EH];PE1 Fuellstand[kg];PE1 Fuellstand ZWB[kg];PE1 Status;PE1 Motor ES;PE1 Motor RA;PE1 Motor RES1;PE1 Motor TURBINE;PE1 Motor ZUEND;PE1 Motor UW[%];PE1 Motor AV;PE1 Motor RES2;PE1 Motor MA;PE1 Motor RM;PE1 Motor SM;PE1 Res1 Temp.[°C];PE1 Res2 Temp.[°C];PE1 CAP RA;PE1 CAP ZB;PE1 AK;PE1 Saug-Int[min];PE1 DigIn1;PE1 DigIn2;PE1 CntDig1;PE1 Ashfill[kg];Fehler1 ;Fehler2 ;Fehler3 ;
28.12.2022;00:03:03;10,5;10,6;0;34,5;8,0;17,4;8,0;0;0;0,0;2064;52,0;52,0;25,0;0;8200;15,3;69,5;8,0;60,0;0;73,7;8,0;8,0;0,00;0,00;0;0;46,0;146,0;6000;0;99;0;0;1;0;0;0;0;0;0;0;0;34,5;52,0;1;1;0;104;0;0;0;0,0;0;0;0;
28.12.2022;00:04:03;10,5;10,6;0;34,5;8,0;17,4;8,0;0;0;0,0;2064;52,0;52,0;25,0;0;8200;15,3;69,5;8,0;60,0;0;73,6;8,0;8,0;0,00;0,00;0;0;46,0;146,0;6000;0;99;0;0;1;0;0;0;0;0;0;0;0;34,5;52,0;1;1;0;104;0;0;0;0,0;0;0;0;
28.12.2022;00:05:03;10,5;10,6;0;34,4;8,0;17,4;8,0;0;0;0,0;2064;52,0;52,0;25,0;0;8200;15,5;69,4;8,0;60,0;0;73,5;8,0;8,0;0,00;0,00;0;0;46,0;146,0;6000;0;99;0;0;1;0;0;0;0;0;0;0;0;34,4;52,0;1;1;0;104;0;0;0;0,0;0;0;0;
28.12.2022;00:06:03;10,5;10,6;0;34,4;8,0;17,4;8,0;0;0;0,0;2064;52,0;52,0;25,0;0;8200;15,4;69,4;8,0;60,0;0;73,4;8,0;8,0;0,00;0,00;0;0;45,9;146,0;6000;0;99;0;0;1;0;0;0;0;0;0;0;0;34,4;52,0;1;1;0;104;0;0;0;0,0;0;0;0;
28.12.2022;00:07:03;10,5;10,5;0;34,3;8,0;17,4;8,0;0;0;0,0;2064;51,9;51,9;25,0;0;8200;15,5;69,4;8,0;60,0;0;73,4;8,0;8,0;0,00;0,00;0;0;45,8;146,0;6000;0;99;0;0;1;0;0;0;0;0;0;0;0;34,4;51,9;1;1;0;104;0;0;0;0,0;0;0;0;
28.12.2022;00:08:03;10,5;10,6;0;34,3;8,0;17,4;8,0;0;0;0,0;2064;52,0;52,0;25,0;0;8200;15,3;69,4;8,0;60,0;0;73,4;8,0;8,0;0,00;0,00;0;0;45,9;146,0;6000;0;99;0;0;1;0;0;0;0;0;0;0;0;34,3;52,0;1;1;0;104;0;0;0;0,0;0;0;0;
28.12.2022;00:09:03;10,5;10,5;0;34,3;8,0;17,4;8,0;0;0;0,0;2064;51,9;51,9;25,0;0;8200;15,5;69,4;8,0;60,0;0;73,3;8,0;8,0;0,00;0,00;0;0;45,9;146,0;6000;0;99;0;0;1;0;0;0;0;0;0;0;0;34,3;51,9;1;1;0;104;0;0;0;0,0;0;0;0;
28.12.2022;00:10:03;10,5;10,6;0;34,3;8,0;17,4;8,0;0;0;0,0;2064;51,9;51,9;25,0;0;8200;15,3;69,4;8,0;60,0;0;73,1;8,0;8,0;0,00;0,00;0;0;45,9;146,0;6000;0;99;0;0;1;0;0;0;0;0;0;0;0;34,3;51,9;1;1;0;104;0;0;0;0,0;0;0;0;
28.12.2022;00:11:03;10,5;10,6;0;34,3;8,0;17,5;8,0;0;0;0,0;2064;51,9;51,9;25,0;0;8200;15,3;69,3;8,0;60,0;0;73,1;8,0;8,0;0,00;0,00;0;0;45,8;146,0;6000;0;99;0;0;1;0;0;0;0;0;0;0;0;34,3;51,9;1;1;0;104;0;0;0;0,0;0;0;0;
28.12.2022;00:12:03;10,5;10,6;0;34,2;8,0;17,5;8,0;0;0;0,0;2064;51,9;51,9;25,0;0;8200;15,4;69,3;8,0;60,0;0;73,1;8,0;8,0;0,00;0,00;0;0;45,8;146,0;6000;0;99;0;0;1;0;0;0;0;0;0;0;0;34,2;51,9;1;1;0;104;0;0;0;0,0;0;0;0;
28.12.2022;00:13:03;10,5;10,6;0;34,2;8,0;17,4;8,0;0;0;0,0;2064;51,9;51,9;25,0;0;8200;15,5;69,3;8,0;60,0;0;73,0;8,0;8,0;0,00;0,00;0;0;45,8;146,0;6000;0;99;0;0;1;0;0;0;0;0;0;0;0;34,2;51,9;1;1;0;104;0;0;0;0,0;0;0;0;
28.12.2022;00:14:03;10,5;10,6;0;34,1;8,0;17,4;8,0;0;0;0,0;2064;51,9;51,9;25,0;0;8200;3276,6;69,3;8,0;60,0;0;72,8;8,0;8,0;0,00;0,00;0;0;45,9;146,0;6000;0;99;0;0;1;0;0;0;0;0;0;0;0;34,2;51,9;1;1;0;104;0;0;0;0,0;0;0;0;
