Datum ;Zeit ;AT [°C];ATakt [°C];PE1_BR1 ;HK1 VL Ist[°C];HK1 VL Soll[°C];HK1 RT Ist[°C];HK1 RT Soll[°C];HK1 Pumpe;HK1 Mischer;HK1 Fernb[°C];HK1 Status;WW1 EinT Ist[°C];WW1 AusT Ist[°C];WW1 Soll[°C];WW1 Pumpe;WW1 Status;Sensor ext [°C];PE1 KT[°C];PE1 KT_SOLL[°C];PE1 UW Freigabe[°C];PE1 Modulation[%];PE1 FRT Ist[°C];PE1 FRT Soll[°C];PE1 FRT End[°C];PE1 Einschublaufzeit[zs];PE1 Pausenzeit[zs];PE1 Luefterdrehzahl[%];PE1 Saugzugdrehzahl[%];PE1 Unterdruck Ist[EH];PE1 Unterdruck Soll[EH];PE1 Fuellstand[kg];PE1 Fuellstand ZWB[kg];PE1 Status;PE1 Statusbit;PE1 Motor ES;PE1 Motor RA;PE1 Motor RES1;PE1 Motor TURBINE;PE1 Motor ZUEND;PE1 Motor UW[%];PE1 Motor AV;PE1 Motor RES2;PE1 Motor MA;PE1 Motor RM;PE1 Motor SM;PE1 Res1 Temp.[°C];PE1 Res2 Temp.[°C];PE1 CAP RA;PE1 CAP ZB;PE1 AK;PE1 Saug-Int[min];PE1 DigIn1;PE1 DigIn2;PE1 CntDig1;PE1 Ashfill[kg];PE1 Runtime[h];Fehler1 ;Fehler2 ;Fehler3 ;
21.01.2024;00:03:21;2,1;2,3;0;28,4;8,0;15,2;8,0;0;0;0,0;2064;44,9;44,9;25,0;0;8200;13,3;81,9;8,0;60,0;0;88,4;8,0;8,0;0,00;0,00;0;0;47,1;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;28,4;44,9;1;1;0;100;0;0;0;0,0;2705;0;0;0;
21.01.2024;00:04:21;2,1;2,3;0;28,4;8,0;15,2;8,0;0;0;0,0;2064;44,8;44,8;25,0;0;8200;13,2;81,9;8,0;60,0;0;88,4;8,0;8,0;0,00;0,00;0;0;47,1;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;28,5;44,8;1;1;0;100;0;0;0;0,0;2705;0;0;0;
21.01.2024;00:05:21;2,1;2,3;0;28,5;8,0;15,1;8,0;0;0;0,0;2064;44,8;44,8;25,0;0;8200;13,2;81,9;8,0;60,0;0;88,3;8,0;8,0;0,00;0,00;0;0;47,3;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;28,5;44,8;1;1;0;100;0;0;0;0,0;2705;0;0;0;
21.01.2024;00:06:21;2,1;2,3;0;28,5;8,0;15,1;8,0;0;0;0,0;2064;44,8;44,8;25,0;0;8200;13,2;81,9;8,0;60,0;0;88,2;8,0;8,0;0,00;0,00;0;0;47,1;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;28,5;44,8;1;1;0;100;0;0;0;0,0;2705;0;0;0;
21.01.2024;00:07:21;2,2;2,4;0;28,6;8,0;15,2;8,0;0;0;0,0;2064;44,9;44,9;25,0;0;8200;13,0;81,9;8,0;60,0;0;88,0;8,0;8,0;0,00;0,00;0;0;46,8;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;28,6;44,9;1;1;0;100;0;0;0;0,0;2705;0;0;0;
21.01.2024;00:08:21;2,2;2,4;0;28,6;8,0;15,2;8,0;0;0;0,0;2064;44,8;44,8;25,0;0;8200;13,2;81,8;8,0;60,0;0;87,8;8,0;8,0;0,00;0,00;0;0;47,1;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;28,6;44,8;1;1;0;100;0;0;0;0,0;2705;0;0;0;
21.01.2024;00:09:21;2,2;2,3;0;28,6;8,0;15,1;8,0;0;0;0,0;2064;44,7;44,7;25,0;0;8200;13,0;81,8;8,0;60,0;0;87,8;8,0;8,0;0,00;0,00;0;0;47,0;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;28,6;44,7;1;1;0;100;0;0;0;0,0;2705;0;0;0;
21.01.2024;00:10:21;2,2;2,3;0;28,7;8,0;15,1;8,0;0;0;0,0;2064;44,7;44,7;25,0;0;8200;13,0;81,8;8,0;60,0;0;87,7;8,0;8,0;0,00;0,00;0;0;47,1;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;28,7;44,7;1;1;0;100;0;0;0;0,0;2705;0;0;0;
21.01.2024;00:11:21;2,2;2,4;0;27,3;8,0;15,1;8,0;100;-1;0,0;6160;44,7;44,7;25,0;0;8200;13,0;81,7;8,0;60,0;0;87,5;8,0;8,0;0,00;0,00;0;0;47,1;146,0;6000;0;99;1879048192;0;0;0;0;0;1;0;0;1;0;0;27,3;44,7;1;1;0;100;0;0;0;0,0;2705;0;0;0;
21.01.2024;00:12:21;2,2;2,4;0;21,9;8,0;15,1;8,0;100;-1;0,0;6160;44,7;44,7;25,0;0;8200;13,1;81,8;8,0;60,0;0;87,4;8,0;8,0;0,00;0,00;0;0;47,1;146,0;6000;0;99;1879048192;0;0;0;0;0;1;0;0;1;0;0;21,9;44,7;1;1;0;100;0;0;0;0,0;2705;0;0;0;
21.01.2024;00:13:21;2,2;2,3;0;21,7;8,0;15,1;8,0;100;-1;0,0;6160;44,7;44,7;25,0;0;8200;13,0;81,7;8,0;60,0;0;87,2;8,0;8,0;0,00;0,00;0;0;47,0;146,0;6000;0;99;1879048192;0;0;0;0;0;1;0;0;1;0;0;21,7;44,7;1;1;0;100;0;0;0;0,0;2705;0;0;0;
21.01.2024;00:14:21;2,2;2,3;0;21,7;8,0;15,1;8,0;100;-1;0,0;6160;44,7;44,7;25,0;0;8200;13,2;81,7;8,0;60,0;0;87,1;8,0;8,0;0,00;0,00;0;0;46,9;146,0;6000;0;99;1879048192;0;0;0;0;0;1;0;0;1;0;0;21,7;44,7;1;1;0;100;0;0;0;0,0;2705;0;0;0;
21.01.2024;00:15:21;2,2;2,3;0;21,5;8,0;15,1;8,0;100;-1;0,0;6160;44,6;44,6;25,0;0;8200;13,1;81,7;8,0;60,0;0;87,0;8,0;8,0;0,00;0,00;0;0;46,9;146,0;6000;0;99;1879048192;0;0;0;0;0;1;0;0;0;0;0;21,5;44,6;1;1;0;100;0;0;0;0,0;2705;0;0;0;
21.01.2024;00:16:21;2,2;2,4;0;21,5;8,0;15,1;8,0;0;-1;0,0;2064;44,7;44,7;25,0;0;8200;13,0;81,6;8,0;60,0;0;86,9;8,0;8,0;0,00;0,00;0;0;46,9;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;1;0;0;21,5;44,7;1;1;0;100;0;0;0;0,0;2705;0;0;0;
21.01.2024;00:17:21;2,2;2,4;0;21,9;8,0;15,1;8,0;0;-1;0,0;2064;44,6;44,6;25,0;0;8200;13,1;81,6;8,0;60,0;0;86,9;8,0;8,0;0,00;0,00;0;0;46,9;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;21,9;44,6;1;1;0;100;0;0;0;0,0;2705;0;0;0;
21.01.2024;00:18:21;2,2;2,4;0;22,0;8,0;15,1;8,0;0;-1;0,0;2064;44,6;44,6;25,0;0;8200;13,3;81,6;8,0;60,0;0;86,8;8,0;8,0;0,00;0,00;0;0;46,9;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;1;0;0;22,0;44,6;1;1;0;100;0;0;0;0,0;2705;0;0;0;
21.01.2024;00:19:21;2,2;2,4;0;22,2;8,0;15,1;8,0;0;-1;0,0;2064;44,7;44,7;25,0;0;8200;13,2;81,6;8,0;60,0;0;86,7;8,0;8,0;0,00;0,00;0;0;46,9;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;22,2;44,7;1;1;0;100;0;0;0;0,0;2705;0;0;0;
21.01.2024;00:20:21;2,2;2,3;0;22,4;8,0;15,1;8,0;0;-1;0,0;2064;44,6;44,6;25,0;0;8200;13,2;81,5;8,0;60,0;0;86,6;8,0;8,0;0,00;0,00;0;0;47,0;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;1;0;0;22,4;44,6;1;1;0;100;0;0;0;0,0;2705;0;0;0;
21.01.2024;00:21:21;2,2;2,3;0;22,5;8,0;15,1;8,0;0;-1;0,0;2064;44,6;44,6;25,0;0;8200;13,0;81,5;8,0;60,0;0;86,4;8,0;8,0;0,00;0,00;0;0;47,0;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;22,5;44,6;1;1;0;100;0;0;0;0,0;2705;0;0;0;
21.01.2024;00:22:21;2,2;2,3;0;22,6;8,0;15,1;8,0;0;-1;0,0;2064;44,6;44,6;25,0;0;8200;13,1;81,5;8,0;60,0;0;86,3;8,0;8,0;0,00;0,00;0;0;46,9;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;1;0;0;22,6;44,6;1;1;0;100;0;0;0;0,0;2705;0;0;0;
21.01.2024;00:23:21;2,2;2,3;0;22,8;8,0;15,1;8,0;0;-1;0,0;2064;44,6;44,6;25,0;0;8200;13,1;81,5;8,0;60,0;0;86,3;8,0;8,0;0,00;0,00;0;0;47,3;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;1;0;0;22,8;44,5;1;1;0;100;0;0;0;0,0;2705;0;0;0;
21.01.2024;00:24:21;2,2;2,3;0;22,9;8,0;15,1;8,0;0;-1;0,0;2064;44,5;44,5;25,0;0;8200;13,0;81,4;8,0;60,0;0;86,2;8,0;8,0;0,00;0,00;0;0;46,9;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;22,9;44,5;1;1;0;100;0;0;0;0,0;2705;0;0;0;
21.01.2024;00:25:21;2,2;2,3;0;22,0;45,6;15,0;16,0;100;-1;0,0;16;44,5;44,5;25,0;0;8200;13,2;81,4;8,0;60,0;0;86,0;8,0;8,0;0,00;0,00;0;0;47,0;146,0;6000;0;99;1879048192;0;0;0;0;0;1;0;1;0;0;0;22,0;44,5;1;1;0;100;0;0;0;0,0;2705;0;0;0;
