Datum ;Zeit ;AT [°C];ATakt [°C];PE1_BR1 ;HK1 VL Ist[°C];HK1 VL Soll[°C];HK1 RT Ist[°C];HK1 RT Soll[°C];HK1 Pumpe;HK1 Mischer;HK1 Fernb[°C];HK1 Status;WW1 EinT Ist[°C];WW1 AusT Ist[°C];WW1 Soll[°C];WW1 Pumpe;WW1 Status;Sensor ext [°C];PE1 KT[°C];PE1 KT_SOLL[°C];PE1 UW Freigabe[°C];PE1 Modulation[%];PE1 FRT Ist[°C];PE1 FRT Soll[°C];PE1 FRT End[°C];PE1 Einschublaufzeit[zs];PE1 Pausenzeit[zs];PE1 Luefterdrehzahl[%];PE1 Saugzugdrehzahl[%];PE1 Unterdruck Ist[EH];PE1 Unterdruck Soll[EH];PE1 Fuellstand[kg];PE1 Fuellstand ZWB[kg];PE1 Status;PE1 Statusbit;PE1 Motor ES;PE1 Motor RA;PE1 Motor RES1;PE1 Motor TURBINE;PE1 Motor ZUEND;PE1 Motor UW[%];PE1 Motor AV;PE1 Motor RES2;PE1 Motor MA;PE1 Motor RM;PE1 Motor SM;PE1 Res1 Temp.[°C];PE1 Res2 Temp.[°C];PE1 CAP RA;PE1 CAP ZB;PE1 AK;PE1 Saug-Int[min];PE1 DigIn1;PE1 DigIn2;PE1 CntDig1;PE1 Ashfill[kg];PE1 Runtime[h];Fehler1 ;Fehler2 ;Fehler3 ;
16.08.2024;00:03:13;21,7;21,4;0;33,7;8,0;25,5;8,0;0;0;0,0;8;48,3;48,3;25,0;0;8200;23,5;58,3;8,0;60,0;0;58,6;8,0;8,0;0,00;0,00;0;0;48,0;146,0;6000;0;99;-2147483648;0;0;0;0;0;0;0;0;0;0;0;33,7;48,3;1;0;0;108;0;0;0;0,0;3606;0;0;0;
16.08.2024;00:04:13;21,7;21,4;0;33,8;8,0;25,4;8,0;0;0;0,0;8;48,4;48,4;25,0;0;8200;23,5;58,4;8,0;60,0;0;58,5;8,0;8,0;0,00;0,00;0;0;47,8;146,0;6000;0;99;-2147483648;0;0;0;0;0;0;0;0;0;0;0;33,8;48,4;1;0;0;108;0;0;0;0,0;3606;0;0;0;
16.08.2024;00:05:13;21,7;21,4;0;33,7;8,0;25,4;8,0;0;0;0,0;8;48,3;48,3;25,0;0;8200;23,5;58,3;8,0;60,0;0;58,6;8,0;8,0;0,00;0,00;0;0;48,1;146,0;6000;0;99;-2147483648;0;0;0;0;0;0;0;0;0;0;0;33,7;48,3;1;0;0;108;0;0;0;0,0;3606;0;0;0;
16.08.2024;00:06:13;21,7;21,3;0;33,8;8,0;25,4;8,0;0;0;0,0;8;48,3;48,3;25,0;0;8200;23,4;58,4;8,0;60,0;0;58,6;8,0;8,0;0,00;0,00;0;0;47,8;146,0;6000;0;99;-2147483648;0;0;0;0;0;0;0;0;0;0;0;33,8;48,3;1;0;0;108;0;0;0;0,0;3606;0;0;0;
16.08.2024;00:07:13;21,6;21,4;0;33,7;8,0;25,4;8,0;0;0;0,0;8;48,2;48,2;25,0;0;8200;23,5;58,3;8,0;60,0;0;58,5;8,0;8,0;0,00;0,00;0;0;48,0;146,0;6000;0;99;-2147483648;0;0;0;0;0;0;0;0;0;0;0;33,7;48,2;1;0;0;108;0;0;0;0,0;3606;0;0;0;
16.08.2024;00:08:13;21,6;21,4;0;33,7;8,0;25,4;8,0;0;0;0,0;8;48,3;48,3;25,0;0;8200;23,5;58,3;8,0;60,0;0;58,5;8,0;8,0;0,00;0,00;0;0;48,0;146,0;6000;0;99;-2147483648;0;0;0;0;0;0;0;0;0;0;0;33,7;48,3;1;0;0;108;0;0;0;0,0;3606;0;0;0;
16.08.2024;00:09:13;21,6;21,3;0;33,8;8,0;25,4;8,0;0;0;0,0;8;48,3;48,3;25,0;0;8200;23,4;58,3;8,0;60,0;0;58,5;8,0;8,0;0,00;0,00;0;0;47,8;146,0;6000;0;99;-2147483648;0;0;0;0;0;0;0;0;0;0;0;33,8;48,3;1;0;0;108;0;0;0;0,0;3606;0;0;0;
16.08.2024;00:10:13;21,6;21,3;0;33,8;8,0;25,4;8,0;0;0;0,0;8;48,3;48,3;25,0;0;8200;23,4;58,4;8,0;60,0;0;58,5;8,0;8,0;0,00;0,00;0;0;47,8;146,0;6000;0;99;-2147483648;0;0;0;0;0;0;0;0;0;0;0;33,8;48,3;1;0;0;108;0;0;0;0,0;3606;0;0;0;
16.08.2024;00:11:13;21,6;21,4;0;33,7;8,0;25,5;8,0;0;0;0,0;8;48,2;48,2;25,0;0;8200;23,5;58,3;8,0;60,0;0;58,5;8,0;8,0;0,00;0,00;0;0;48,0;146,0;6000;0;99;-2147483648;0;0;0;0;0;0;0;0;0;0;0;33,7;48,2;1;0;0;108;0;0;0;0,0;3606;0;0;0;
16.08.2024;00:12:13;21,6;21,3;0;33,7;8,0;25,5;8,0;0;0;0,0;8;48,2;48,2;25,0;0;8200;23,5;58,2;8,0;60,0;0;58,4;8,0;8,0;0,00;0,00;0;0;47,9;146,0;6000;0;99;-2147483648;0;0;0;0;0;0;0;0;0;0;0;33,7;48,2;1;0;0;108;0;0;0;0,0;3606;0;0;0;
16.08.2024;00:13:13;21,6;21,4;0;33,7;8,0;25,4;8,0;0;0;0,0;8;48,3;48,3;25,0;0;8200;23,5;58,2;8,0;60,0;0;58,3;8,0;8,0;0,00;0,00;0;0;47,9;146,0;6000;0;99;-2147483648;0;0;0;0;0;0;0;0;0;0;0;33,7;48,3;1;0;0;108;0;0;0;0,0;3606;0;0;0;
16.08.2024;00:14:13;21,6;21,3;0;33,7;8,0;25,5;8,0;0;0;0,0;8;48,2;48,2;25,0;0;8200;23,5;58,3;8,0;60,0;0;58,4;8,0;8,0;0,00;0,00;0;0;47,8;146,0;6000;0;99;-2147483648;0;0;0;0;0;0;0;0;0;0;0;33,7;48,2;1;0;0;108;0;0;0;0,0;3606;0;0;0;
16.08.2024;00:15:13;21,6;21,4;0;33,7;8,0;25,5;8,0;0;0;0,0;8;48,3;48,3;25,0;0;8200;23,5;58,2;8,0;60,0;0;58,3;8,0;8,0;0,00;0,00;0;0;48,0;146,0;6000;0;99;-2147483648;0;0;0;0;0;0;0;0;0;0;0;33,7;48,3;1;0;0;108;0;0;0;0,0;3606;0;0;0;
16.08.2024;00:16:13;21,5;21,3;0;33,7;8,0;25,5;8,0;0;0;0,0;8;48,3;48,3;25,0;0;8200;23,5;58,2;8,0;60,0;0;58,3;8,0;8,0;0,00;0,00;0;0;47,9;146,0;6000;0;99;-2147483648;0;0;0;0;0;0;0;0;0;0;0;33,7;48,3;1;0;0;108;0;0;0;0,0;3606;0;0;0;
