Datum ;Zeit ;AT [°C];ATakt [°C];PE1_BR1 ;HK1 VL Ist[°C];HK1 VL Soll[°C];HK1 RT Ist[°C];HK1 RT Soll[°C];HK1 Pumpe;HK1 Mischer;HK1 Fernb[°C];HK1 Status;WW1 EinT Ist[°C];WW1 AusT Ist[°C];WW1 Soll[°C];WW1 Pumpe;WW1 Status;Sensor ext [°C];PE1 KT[°C];PE1 KT_SOLL[°C];PE1 UW Freigabe[°C];PE1 Modulation[%];PE1 FRT Ist[°C];PE1 FRT Soll[°C];PE1 FRT End[°C];PE1 Einschublaufzeit[zs];PE1 Pausenzeit[zs];PE1 Luefterdrehzahl[%];PE1 Saugzugdrehzahl[%];PE1 Unterdruck Ist[EH];PE1 Unterdruck Soll[EH];PE1 Fuellstand[kg];PE1 Fuellstand ZWB[kg];PE1 Status;PE1 Statusbit;PE1 Motor ES;PE1 Motor RA;PE1 Motor RES1;PE1 Motor TURBINE;PE1 Motor ZUEND;PE1 Motor UW[%];PE1 Motor AV;PE1 Motor RES2;PE1 Motor MA;PE1 Motor RM;PE1 Motor SM;PE1 Res1 Temp.[°C];PE1 Res2 Temp.[°C];PE1 CAP RA;PE1 CAP ZB;PE1 AK;PE1 Saug-Int[min];PE1 DigIn1;PE1 DigIn2;PE1 CntDig1;PE1 Ashfill[kg];PE1 Runtime[h];Fehler1 ;Fehler2 ;Fehler3 ;
12.01.2025;00:03:57;2,7;2,7;0;28,0;8,0;16,5;8,0;0;0;0,0;2064;47,0;47,0;25,0;0;8200;14,4;74,6;8,0;60,0;0;79,9;8,0;8,0;0,00;0,00;0;0;46,6;139,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;28,0;47,0;1;1;0;102;0;0;0;0,0;4515;0;0;0;
12.01.2025;00:04:57;2,7;2,7;0;28,0;8,0;16,5;8,0;0;0;0,0;2064;46,9;46,9;25,0;0;8200;14,5;74,6;8,0;60,0;0;79,9;8,0;8,0;0,00;0,00;0;0;46,6;139,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;28,0;46,9;1;1;0;102;0;0;0;0,0;4515;0;0;0;
12.01.2025;00:05:57;2,7;2,7;0;28,1;8,0;16,5;8,0;0;0;0,0;2064;46,9;46,9;25,0;0;8200;14,6;74,5;8,0;60,0;0;79,8;8,0;8,0;0,00;0,00;0;0;46,5;139,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;28,1;46,9;1;1;0;102;0;0;0;0,0;4515;0;0;0;
12.01.2025;00:06:57;2,7;2,7;0;28,1;8,0;16,5;8,0;0;0;0,0;2064;46,9;46,9;25,0;0;8200;14,5;74,5;8,0;60,0;0;79,7;8,0;8,0;0,00;0,00;0;0;46,6;139,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;28,1;46,9;1;1;0;102;0;0;0;0,0;4515;0;0;0;
12.01.2025;00:07:57;2,7;2,8;0;28,2;8,0;16,5;8,0;0;0;0,0;2064;46,9;46,9;25,0;0;8200;14,5;74,5;8,0;60,0;0;79,6;8,0;8,0;0,00;0,00;0;0;46,5;139,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;28,1;46,9;1;1;0;102;0;0;0;0,0;4515;0;0;0;
12.01.2025;00:08:57;2,7;2,7;0;28,2;8,0;16,5;8,0;0;0;0,0;2064;46,8;46,8;25,0;0;8200;14,5;74,5;8,0;60,0;0;79,4;8,0;8,0;0,00;0,00;0;0;46,5;139,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;28,2;46,8;1;1;0;102;0;0;0;0,0;4515;0;0;0;
12.01.2025;00:09:57;2,7;2,7;0;28,3;8,0;16,5;8,0;0;0;0,0;2064;46,8;46,8;25,0;0;8200;14,5;74,5;8,0;60,0;0;79,4;8,0;8,0;0,00;0,00;0;0;46,5;139,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;28,3;46,8;1;1;0;102;0;0;0;0,0;4515;0;0;0;
12.01.2025;00:10:57;2,7;2,7;0;28,3;8,0;16,5;8,0;0;0;0,0;2064;46,7;46,7;25,0;0;8200;14,5;74,4;8,0;60,0;0;79,3;8,0;8,0;0,00;0,00;0;0;46,5;139,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;28,3;46,7;1;1;0;102;0;0;0;0,0;4515;0;0;0;
12.01.2025;00:11:57;2,7;2,7;0;22,1;8,0;16,6;8,0;100;-1;0,0;6160;46,7;46,7;25,0;0;8200;14,5;74,3;8,0;60,0;0;79,2;8,0;8,0;0,00;0,00;0;0;46,5;139,0;6000;0;99;1879048192;0;0;0;0;0;1;0;0;1;0;0;22,1;46,7;1;1;0;102;0;0;0;0,0;4515;0;0;0;
12.01.2025;00:12:57;2,7;2,7;0;22,1;8,0;16,6;8,0;100;-1;0,0;6160;46,7;46,7;25,0;0;8200;14,5;74,4;8,0;60,0;0;79,1;8,0;8,0;0,00;0,00;0;0;46,5;139,0;6000;0;99;1879048192;0;0;0;0;0;1;0;0;0;0;0;22,1;46,7;1;1;0;102;0;0;0;0,0;4515;0;0;0;
