Datum ;Zeit ;AT [°C];ATakt [°C];PE1_BR1 ;HK1 VL Ist[°C];HK1 VL Soll[°C];HK1 RT Ist[°C];HK1 RT Soll[°C];HK1 Pumpe;HK1 Mischer;HK1 Fernb[°C];HK1 Status;WW1 EinT Ist[°C];WW1 AusT Ist[°C];WW1 Soll[°C];WW1 Pumpe;WW1 Status;Sensor ext [°C];PE1 KT[°C];PE1 KT_SOLL[°C];PE1 UW Freigabe[°C];PE1 Modulation[%];PE1 FRT Ist[°C];PE1 FRT Soll[°C];PE1 FRT End[°C];PE1 Einschublaufzeit[zs];PE1 Pausenzeit[zs];PE1 Luefterdrehzahl[%];PE1 Saugzugdrehzahl[%];PE1 Unterdruck Ist[EH];PE1 Unterdruck Soll[EH];PE1 Fuellstand[kg];PE1 Fuellstand ZWB[kg];PE1 Status;PE1 Statusbit;PE1 Motor ES;PE1 Motor RA;PE1 Motor RES1;PE1 Motor TURBINE;PE1 Motor ZUEND;PE1 Motor UW[%];PE1 Motor AV;PE1 Motor RES2;PE1 Motor MA;PE1 Motor RM;PE1 Motor SM;PE1 Res1 Temp.[°C];PE1 Res2 Temp.[°C];PE1 CAP RA;PE1 CAP ZB;PE1 AK;PE1 Saug-Int[min];PE1 DigIn1;PE1 DigIn2;PE1 CntDig1;PE1 Ashfill[kg];PE1 Runtime[h];Fehler1 ;Fehler2 ;Fehler3 ;
03.01.2025;00:03:57;4,4;4,1;0;29,7;8,0;17,1;8,0;0;0;0,0;2064;28,9;28,9;25,0;0;8200;15,1;69,0;8,0;60,0;0;73,0;8,0;8,0;0,00;0,00;0;0;46,3;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;29,7;28,9;1;1;0;104;0;0;0;0,0;4395;0;0;0;
03.01.2025;00:04:57;4,4;4,2;0;29,6;8,0;17,1;8,0;0;0;0,0;2064;28,9;28,9;25,0;0;8200;15,1;69,0;8,0;60,0;0;73,0;8,0;8,0;0,00;0,00;0;0;46,3;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;29,6;28,9;1;1;0;104;0;0;0;0,0;4395;0;0;0;
03.01.2025;00:05:57;4,4;4,1;0;29,6;8,0;17,1;8,0;0;0;0,0;2064;28,9;28,9;25,0;0;8200;15,1;69,0;8,0;60,0;0;73,0;8,0;8,0;0,00;0,00;0;0;46,2;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;29,6;28,9;1;1;0;104;0;0;0;0,0;4395;0;0;0;
03.01.2025;00:06:57;4,4;4,1;0;29,6;8,0;17,1;8,0;0;0;0,0;2064;28,9;28,9;25,0;0;8200;15,4;68,9;8,0;60,0;0;72,9;8,0;8,0;0,00;0,00;0;0;46,3;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;29,6;28,9;1;1;0;104;0;0;0;0,0;4395;0;0;0;
03.01.2025;00:07:57;4,4;4,2;0;29,5;8,0;17,1;8,0;0;0;0,0;2064;28,9;28,9;25,0;0;8200;15,2;69,0;8,0;60,0;0;72,8;8,0;8,0;0,00;0,00;0;0;46,4;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;29,5;28,9;1;1;0;104;0;0;0;0,0;4395;0;0;0;
03.01.2025;00:08:57;4,4;4,2;0;29,5;8,0;17,1;8,0;0;0;0,0;2064;28,9;28,9;25,0;0;8200;15,1;68,9;8,0;60,0;0;72,8;8,0;8,0;0,00;0,00;0;0;46,3;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;29,5;28,9;1;1;0;104;0;0;0;0,0;4395;0;0;0;
03.01.2025;00:09:57;4,4;4,2;0;29,5;8,0;17,1;8,0;0;0;0,0;2064;28,9;28,9;25,0;0;8200;14,9;68,9;8,0;60,0;0;72,8;8,0;8,0;0,00;0,00;0;0;46,4;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;29,5;28,9;1;1;0;104;0;0;0;0,0;4395;0;0;0;
03.01.2025;00:10:57;4,4;4,2;0;29,4;8,0;17,1;8,0;0;0;0,0;2064;28,9;28,9;25,0;0;8200;15,3;68,9;8,0;60,0;0;72,8;8,0;8,0;0,00;0,00;0;0;46,2;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;29,4;28,9;1;1;0;104;0;0;0;0,0;4395;0;0;0;
03.01.2025;00:11:57;4,4;4,2;0;29,4;8,0;17,1;8,0;0;0;0,0;2064;28,9;28,9;25,0;0;8200;15,1;68,9;8,0;60,0;0;72,6;8,0;8,0;0,00;0,00;0;0;46,3;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;29,4;28,9;1;1;0;104;0;0;0;0,0;4395;0;0;0;
03.01.2025;00:12:57;4,4;4,2;0;29,4;8,0;17,0;8,0;0;0;0,0;2064;28,9;28,9;25,0;0;8200;15,1;68,9;8,0;60,0;0;72,5;8,0;8,0;0,00;0,00;0;0;46,2;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;29,4;28,9;1;1;0;104;0;0;0;0,0;4395;0;0;0;
03.01.2025;00:13:57;4,3;4,2;0;29,3;8,0;17,0;8,0;0;0;0,0;2064;28,9;28,9;25,0;0;8200;15,1;68,8;8,0;60,0;0;72,5;8,0;8,0;0,00;0,00;0;0;46,3;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;29,3;28,9;1;1;0;104;0;0;0;0,0;4395;0;0;0;
03.01.2025;00:14:57;4,3;4,2;0;29,3;8,0;17,1;8,0;0;0;0,0;2064;28,9;28,9;25,0;0;8200;15,5;68,8;8,0;60,0;0;72,4;8,0;8,0;0,00;0,00;0;0;46,2;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;29,3;28,9;1;1;0;104;0;0;0;0,0;4395;0;0;0;
03.01.2025;00:15:57;4,3;4,2;0;29,3;8,0;17,0;8,0;0;0;0,0;2064;28,9;28,9;25,0;0;8200;15,2;68,8;8,0;60,0;0;72,3;8,0;8,0;0,00;0,00;0;0;46,3;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;29,3;28,9;1;1;0;104;0;0;0;0,0;4395;0;0;0;
03.01.2025;00:16:57;4,3;4,2;0;29,2;8,0;17,0;8,0;0;0;0,0;2064;28,9;28,9;25,0;0;8200;15,1;68,8;8,0;60,0;0;72,3;8,0;8,0;0,00;0,00;0;0;46,3;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;29,2;28,9;1;1;0;104;0;0;0;0,0;4395;0;0;0;
03.01.2025;00:17:57;4,3;4,2;0;29,2;8,0;17,0;8,0;0;0;0,0;2064;28,9;28,9;25,0;0;8200;15,1;68,8;8,0;60,0;0;72,2;8,0;8,0;0,00;0,00;0;0;46,2;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;29,2;28,9;1;1;0;104;0;0;0;0,0;4395;0;0;0;
03.01.2025;00:18:57;4,3;4,2;0;29,2;8,0;17,0;8,0;0;0;0,0;2064;28,9;28,9;25,0;0;8200;15,1;68,7;8,0;60,0;0;72,1;8,0;8,0;0,00;0,00;0;0;46,3;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;29,2;28,9;1;1;0;104;0;0;0;0,0;4395;0;0;0;
03.01.2025;00:19:57;4,3;4,2;0;29,1;8,0;17,0;8,0;0;0;0,0;2064;28,9;28,9;25,0;0;8200;14,9;68,7;8,0;60,0;0;72,0;8,0;8,0;0,00;0,00;0;0;46,3;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;29,1;28,9;1;1;0;104;0;0;0;0,0;4395;0;0;0;
03.01.2025;00:20:57;4,3;4,2;0;29,1;8,0;17,0;8,0;0;0;0,0;2064;28,8;28,8;25,0;0;8200;15,1;68,7;8,0;60,0;0;72,1;8,0;8,0;0,00;0,00;0;0;46,2;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;29,1;28,8;1;1;0;104;0;0;0;0,0;4395;0;0;0;
03.01.2025;00:21:57;4,3;4,2;0;29,1;8,0;17,0;8,0;0;0;0,0;2064;28,9;28,9;25,0;0;8200;15,1;68,7;8,0;60,0;0;71,9;8,0;8,0;0,00;0,00;0;0;46,2;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;29,1;28,9;1;1;0;104;0;0;0;0,0;4395;0;0;0;
03.01.2025;00:22:57;4,3;4,2;0;29,0;8,0;17,1;8,0;0;0;0,0;2064;28,9;28,9;25,0;0;8200;15,0;68,6;8,0;60,0;0;72,0;8,0;8,0;0,00;0,00;0;0;46,3;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;29,0;28,9;1;1;0;104;0;0;0;0,0;4395;0;0;0;
03.01.2025;00:23:57;4,3;4,2;0;29,0;8,0;17,1;8,0;0;0;0,0;2064;28,8;28,8;25,0;0;8200;15,1;68,6;8,0;60,0;0;71,7;8,0;8,0;0,00;0,00;0;0;46,2;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;29,0;28,8;1;1;0;104;0;0;0;0,0;4395;0;0;0;
03.01.2025;00:24:57;4,3;4,2;0;29,0;8,0;17,1;8,0;0;0;0,0;2064;28,9;28,9;25,0;0;8200;15,1;68,7;8,0;60,0;0;71,8;8,0;8,0;0,00;0,00;0;0;46,3;146,0;6000;0;99;1879048192;0;0;0;0;0;0;0;0;0;0;0;29,0;28,9;1;1;0;104;0;0;0;0,0;4395;0;0;0;
