Datum ;Zeit ;AT [°C];ATakt [°C];PE1_BR1 ;HK1 VL Ist[°C];HK1 VL Soll[°C];HK1 RT Ist[°C];HK1 RT Soll[°C];HK1 Pumpe;HK1 Mischer;HK1 Fernb[°C];HK1 Status;WW1 EinT Ist[°C];WW1 AusT Ist[°C];WW1 Soll[°C];WW1 Pumpe;WW1 Status;Sensor ext [°C];PE1 KT[°C];PE1 KT_SOLL[°C];PE1 UW Freigabe[°C];PE1 Modulation[%];PE1 FRT Ist[°C];PE1 FRT Soll[°C];PE1 FRT End[°C];PE1 Einschublaufzeit[zs];PE1 Pausenzeit[zs];PE1 Luefterdrehzahl[%];PE1 Saugzugdrehzahl[%];PE1 Unterdruck Ist[EH];PE1 Unterdruck Soll[EH];PE1 Fuellstand[kg];PE1 Fuellstand ZWB[kg];PE1 Status;PE1 Statusbit;PE1 Motor ES;PE1 Motor RA;PE1 Motor RES1;PE1 Motor TURBINE;PE1 Motor ZUEND;PE1 Motor UW[%];PE1 Motor AV;PE1 Motor RES2;PE1 Motor MA;PE1 Motor RM;PE1 Motor SM;PE1 Res1 Temp.[°C];PE1 Res2 Temp.[°C];PE1 CAP RA;PE1 CAP ZB;PE1 AK;PE1 Saug-Int[min];PE1 DigIn1;PE1 DigIn2;PE1 CntDig1;PE1 Ashfill[kg];PE1 Runtime[h];Fehler1 ;Fehler2 ;Fehler3 ;
21.01.2025;00:03:47;2,4;2,4;0;45,3;45,6;15,6;17,0;100;0;0,0;16;44,4;44,4;25,0;0;8200;13,8;67,6;70,0;60,0;0;469,6;230,5;230,5;0,00;0,00;65;40;126,5;125,0;6000;0;3;268435464;0;0;0;0;0;1;0;0;0;0;0;45,3;44,4;1;1;0;95;0;0;0;0,0;4653;0;0;0;
21.01.2025;00:04:47;2,4;2,4;0;45,5;45,6;15,6;17,0;100;0;0,0;16;44,4;44,4;25,0;0;8200;13,7;68,6;70,0;60,0;58;438,7;439,0;640,0;7,17;80,00;41;40;125,7;125,5;6000;0;4;1342177296;1;0;0;0;0;1;0;0;0;0;0;45,5;44,4;1;1;0;95;0;0;0;0,0;4653;0;0;0;
21.01.2025;00:05:47;2,4;2,4;0;45,4;45,1;15,7;17,0;100;0;0,0;16;44,3;44,3;25,0;0;8200;13,7;68,5;70,0;60,0;58;405,8;453,8;640,0;9,39;80,00;44;43;120,1;118,9;6000;0;4;1342177296;0;0;0;0;0;1;0;0;0;0;0;45,4;44,3;1;1;0;94;0;0;0;0,0;4653;0;0;0;
21.01.2025;00:06:47;2,4;2,4;0;45,3;45,1;15,7;17,0;100;0;0,0;16;44,3;44,3;25,0;0;8200;14,1;67,9;70,0;60,0;62;391,3;467,5;650,0;10,00;80,00;44;41;116,0;115,9;6000;0;4;1342177296;0;0;0;0;0;1;0;0;0;0;0;45,3;44,3;1;1;0;94;0;0;0;0,0;4653;0;0;0;
21.01.2025;00:07:47;2,4;2,4;0;45,3;45,1;15,7;17,0;100;0;0,0;16;44,3;44,3;25,0;0;8200;13,8;67,2;70,0;60,0;62;397,5;481,2;650,0;10,00;80,00;45;42;115,9;116,0;6000;0;4;1342177296;0;0;0;0;0;1;0;0;0;0;0;45,3;44,3;1;1;0;94;0;0;0;0,0;4653;0;0;0;
21.01.2025;00:08:47;2,4;2,4;0;45,3;45,1;15,7;17,0;100;0;0,0;16;44,3;44,3;25,0;0;8200;13,6;66,8;70,0;60,0;66;425,5;493,9;660,0;9,94;80,00;47;42;116,7;116,5;6000;0;4;1342177296;0;0;0;0;0;1;0;0;0;0;0;45,3;44,3;1;1;0;94;0;0;0;0,0;4653;0;0;0;
21.01.2025;00:09:47;2,4;2,4;0;45,4;45,1;15,7;17,0;100;0;0,0;16;44,3;44,3;25,0;0;8200;13,7;67,0;70,0;60,0;62;481,1;506,3;650,0;8,82;80,00;45;43;117,2;117,2;6000;0;4;268435472;0;0;0;0;0;1;0;0;0;0;0;45,4;44,3;1;1;0;94;0;0;0;0,0;4653;0;0;0;
21.01.2025;00:10:47;2,4;2,4;0;45,6;45,1;15,7;17,0;100;0;0,0;16;44,3;44,3;25,0;0;8200;13,6;67,7;70,0;60,0;62;537,9;516,8;650,0;6,99;80,00;45;43;116,6;116,6;6000;0;4;268435472;0;0;0;0;0;1;0;0;0;0;0;45,6;44,3;1;1;0;94;0;0;0;0,0;4653;0;0;0;
21.01.2025;00:11:47;2,4;2,4;0;45,9;45,1;15,7;17,0;100;0;0,0;16;44,3;44,3;25,0;0;8200;13,6;68,8;70,0;60,0;58;559,1;526,1;640,0;6,09;80,00;44;42;115,0;115,0;6000;0;4;268435472;0;0;0;0;0;1;0;0;0;0;0;45,9;44,3;1;1;0;94;0;0;0;0,0;4653;0;0;0;
21.01.2025;00:12:47;2,4;2,4;0;46,1;45,6;15,6;17,0;100;0;0,0;16;44,2;44,2;25,0;0;8200;14,0;69,7;70,0;60,0;54;543,9;534,0;630,0;6,23;80,00;43;41;113,0;113,0;6000;0;4;268435472;0;0;0;0;0;1;0;0;0;0;0;46,1;44,2;1;1;0;94;0;0;0;0,0;4653;0;0;0;
21.01.2025;00:13:47;2,4;2,4;0;46,1;45,1;15,7;17,0;100;-1;0,0;16;44,2;44,2;25,0;0;8200;13,8;70,1;70,0;60,0;50;527,0;540,7;620,0;7,21;80,00;41;40;111,5;111,1;6000;0;4;268435472;0;0;0;0;0;1;0;0;1;0;0;46,1;44,2;1;1;0;94;0;0;0;0,0;4653;0;0;0;
21.01.2025;00:14:47;2,4;2,4;0;45,6;45,1;15,7;17,0;100;-1;0,0;16;44,2;44,2;25,0;0;8200;13,6;70,1;70,0;60,0;46;523,8;545,9;610,0;7,80;80,00;40;38;108,4;107,9;6000;0;4;268435472;0;0;0;0;0;1;0;0;0;0;0;45,6;44,2;1;1;0;94;0;0;0;0,0;4653;0;0;0;
21.01.2025;00:15:47;2,4;2,4;0;45,6;45,1;15,7;17,0;100;0;0,0;16;44,2;44,2;25,0;0;8200;13,6;70,2;70,0;60,0;46;526,0;550,6;610,0;8,20;80,00;40;37;106,3;106,4;6000;0;4;268435472;0;0;0;0;0;1;0;0;0;0;0;45,6;44,2;1;1;0;94;0;0;0;0,0;4653;0;0;0;
21.01.2025;00:16:47;2,4;2,4;0;45,7;45,1;15,7;17,0;100;0;0,0;16;44,2;44,2;25,0;0;8200;13,8;70,4;70,0;60,0;46;536,4;555,0;610,0;8,26;80,00;40;36;105,1;105,6;6000;0;4;268435472;0;0;0;0;0;1;1;0;0;0;0;45,7;44,2;1;1;0;93;0;0;0;0,0;4653;0;0;0;
21.01.2025;00:17:47;2,4;2,4;0;45,7;45,1;15,7;17,0;100;0;0,0;16;44,1;44,1;25,0;0;8200;13,7;70,7;70,0;60,0;46;554,1;559,1;610,0;7,84;80,00;40;36;105,6;105,3;6000;0;4;268435472;0;0;0;0;0;1;1;0;0;0;0;45,7;44,1;1;1;0;93;0;0;0;0,0;4653;0;0;0;
21.01.2025;00:18:47;2,3;2,4;0;45,9;45,2;15,7;17,0;100;0;0,0;16;44,2;44,2;25,0;0;8200;13,6;71,2;70,0;60,0;42;571,0;562,6;600,0;7,30;80,00;39;36;104,8;104,7;6000;0;4;268435472;0;0;0;0;0;1;1;0;0;0;0;45,9;44,2;1;1;0;93;0;0;0;0,0;4653;0;0;0;
21.01.2025;00:19:47;2,3;2,4;0;46,0;45,7;15,6;17,0;100;0;0,0;16;44,1;44,1;25,0;0;8200;13,6;71,8;70,0;60,0;42;585,8;565,4;600,0;6,62;80,00;39;35;104,0;103,8;6000;0;4;268435472;0;0;0;0;0;1;1;0;0;0;0;46,0;44,1;1;1;0;93;0;0;0;0,0;4653;0;0;0;
21.01.2025;00:20:47;2,3;2,4;0;46,2;45,2;15,7;17,0;100;0;0,0;16;44,1;44,1;25,0;0;8200;13,7;72,4;70,0;60,0;38;585,6;567,3;590,0;5,94;80,00;38;34;102,5;102,0;6000;0;4;268435472;1;0;0;0;0;1;1;0;0;0;0;46,2;44,1;1;1;0;93;0;0;0;0,0;4653;0;0;0;
21.01.2025;00:21:47;2,3;2,4;0;45,7;45,2;15,7;17,0;100;-1;0,0;16;44,1;44,1;25,0;0;8200;13,7;72,9;70,0;60,0;34;577,5;568,2;580,0;6,10;80,00;35;38;100,1;99,8;6000;0;4;268435472;0;0;0;0;0;1;0;0;0;0;0;45,7;44,1;1;1;0;93;0;0;0;0,0;4653;0;0;0;
21.01.2025;00:22:47;2,3;2,4;0;45,6;45,2;15,7;17,0;100;0;0,0;16;44,1;44,1;25,0;0;8200;13,8;73,2;70,0;60,0;30;553,1;568,4;570,0;7,15;80,00;35;36;98,1;97,3;6000;0;4;268435472;0;0;0;0;0;1;0;0;0;0;0;45,6;44,1;1;1;0;93;0;0;0;0,0;4653;0;0;0;
21.01.2025;00:23:47;2,3;2,4;0;45,6;45,2;15,7;17,0;100;0;0,0;16;44,1;44,1;25,0;0;8200;13,7;73,6;70,0;60,0;30;541,3;568,5;570,0;7,90;80,00;35;35;96,6;96,1;6000;0;4;268435472;0;0;0;0;0;1;0;0;0;0;0;45,6;44,1;1;1;0;93;0;0;0;0,0;4653;0;0;0;
21.01.2025;00:24:47;2,3;2,4;0;45,7;45,7;15,6;17,0;100;0;0,0;16;44,1;44,1;25,0;0;8200;13,8;73,9;70,0;60,0;30;537,5;568,6;570,0;8,00;80,00;35;35;95,5;95,5;6000;0;4;268435472;0;0;0;0;0;1;0;0;0;0;0;45,7;44,1;1;1;0;93;0;0;0;0,0;4653;0;0;0;
21.01.2025;00:25:47;2,3;2,4;0;45,7;45,7;15,6;17,0;100;0;0,0;16;44,1;44,1;25,0;0;8200;13,6;74,0;70,0;60,0;30;536,9;569,0;570,0;8,00;80,00;35;35;95,8;95,9;6000;0;4;268435472;0;0;0;0;0;1;0;0;0;0;0;45,7;44,1;1;1;0;93;0;0;0;0,0;4653;0;0;0;
21.01.2025;00:26:47;2,3;2,4;0;45,6;45,7;15,6;17,0;100;0;0,0;16;44,1;44,1;25,0;0;8200;13,8;74,0;70,0;60,0;30;555,5;569,3;570,0;7,57;80,00;35;35;95,2;95,8;6000;0;4;268435472;0;0;0;0;0;1;0;0;0;0;0;45,6;44,1;1;1;0;93;0;0;0;0,0;4653;0;0;0;
21.01.2025;00:27:47;2,3;2,4;0;45,7;45,7;15,6;17,0;100;0;0,0;16;44,0;44,0;25,0;0;8200;13,7;74,4;70,0;60,0;30;565,8;569,3;570,0;7,18;80,00;35;35;95,5;95,4;6000;0;4;268435472;0;0;0;0;0;1;0;0;0;0;0;45,7;44,0;1;1;0;93;0;0;0;0,0;4653;0;0;0;
21.01.2025;00:28:47;2,3;2,4;0;45,8;45,7;15,6;17,0;100;0;0,0;16;44,1;44,1;25,0;0;8200;13,7;74,9;70,0;60,0;30;578,5;569,4;570,0;6,67;80,00;35;35;95,2;95,2;6000;0;4;268435472;0;0;0;0;0;1;0;0;0;0;0;45,8;44,1;1;1;0;92;0;0;0;0,0;4653;0;0;0;
21.01.2025;00:29:47;2,3;2,4;0;45,9;45,2;15,7;17,0;100;0;0,0;16;44,1;44,1;25,0;0;8200;13,9;75,5;70,0;60,0;30;578,6;569,4;570,0;6,56;80,00;35;35;95,5;95,1;6000;0;4;268435472;0;0;0;0;0;1;0;0;0;0;0;45,9;44,1;1;1;0;92;0;0;0;0,0;4653;0;0;0;
21.01.2025;00:30:47;2,3;2,4;0;45,9;45,2;15,7;17,0;100;0;0,0;16;44,0;44,0;25,0;0;8200;13,7;75,9;70,0;60,0;0;583,9;8,0;8,0;0,00;0,00;40;35;95,7;95,0;6000;0;5;268435488;0;0;0;0;0;1;0;0;0;0;0;45,9;44,0;1;1;0;92;0;0;0;0,0;4653;0;0;0;
21.01.2025;00:31:47;2,3;2,4;0;46,0;45,7;15,6;17,0;100;0;0,0;16;44,0;44,0;25,0;0;8200;13,7;76,3;8,0;60,0;0;569,9;8,0;8,0;0,00;0,00;51;26;95,7;95,0;6000;0;5;268435488;0;0;0;0;0;1;0;0;0;0;0;46,0;44,0;1;1;0;92;0;0;0;0,0;4653;0;0;0;
21.01.2025;00:32:47;2,3;2,4;0;46,1;45,2;15,7;17,0;100;0;0,0;16;44,0;44,0;25,0;0;8200;13,6;76,6;8,0;60,0;0;531,0;8,0;8,0;0,00;0,00;47;26;95,1;95,0;6000;0;5;268435488;0;0;0;0;0;1;0;0;0;0;0;46,1;44,0;1;1;0;92;0;0;0;0,0;4653;0;0;0;
21.01.2025;00:33:47;2,4;2,4;0;46,1;45,6;15,6;17,0;100;0;0,0;16;44,0;44,0;25,0;0;8200;13,6;76,5;8,0;60,0;0;485,1;8,0;8,0;0,00;0,00;44;26;95,9;95,0;6000;0;5;268435488;0;0;0;0;0;1;0;0;0;0;0;46,1;44,0;1;1;0;92;0;0;0;0,0;4653;0;0;0;
21.01.2025;00:34:47;2,4;2,4;0;46,1;45,6;15,6;17,0;100;0;0,0;16;44,0;44,0;25,0;0;8200;13,6;75,8;70,0;60,0;0;441,6;8,0;8,0;0,00;0,00;40;26;95,9;95,0;6000;0;5;268435488;0;0;0;0;0;1;0;0;0;0;0;46,1;44,0;1;1;0;92;0;0;0;0,0;4653;0;0;0;
21.01.2025;00:35:47;2,4;2,4;0;45,9;45,6;15,6;17,0;100;0;0,0;16;44,0;44,0;25,0;0;8200;13,6;75,0;70,0;60,0;0;404,2;8,0;8,0;0,00;0,00;37;30;92,9;95,0;6000;0;5;268435488;0;0;0;0;0;1;0;0;0;0;0;45,9;44,0;1;1;0;92;0;0;0;0,0;4653;0;0;0;
