Datum ;Zeit ;AT [°C];ATakt [°C];PE1_BR1 ;HK1 VL Ist[°C];HK1 VL Soll[°C];HK1 RT Ist[°C];HK1 RT Soll[°C];HK1 Pumpe;HK1 Mischer;HK1 Fernb[°C];HK1 Status;WW1 EinT Ist[°C];WW1 AusT Ist[°C];WW1 Soll[°C];WW1 Pumpe;WW1 Status;Sensor ext [°C];PE1 KT[°C];PE1 KT_SOLL[°C];PE1 UW Freigabe[°C];PE1 Modulation[%];PE1 FRT Ist[°C];PE1 FRT Soll[°C];PE1 FRT End[°C];PE1 Einschublaufzeit[zs];PE1 Pausenzeit[zs];PE1 Luefterdrehzahl[%];PE1 Saugzugdrehzahl[%];PE1 Unterdruck Ist[EH];PE1 Unterdruck Soll[EH];PE1 Fuellstand[kg];PE1 Fuellstand ZWB[kg];PE1 Status;PE1 Statusbit;PE1 Motor ES;PE1 Motor RA;PE1 Motor RES1;PE1 Motor TURBINE;PE1 Motor ZUEND;PE1 Motor UW[%];PE1 Motor AV;PE1 Motor RES2;PE1 Motor MA;PE1 Motor RM;PE1 Motor SM;PE1 Res1 Temp.[°C];PE1 Res2 Temp.[°C];PE1 CAP RA;PE1 CAP ZB;PE1 AK;PE1 Saug-Int[min];PE1 DigIn1;PE1 DigIn2;PE1 CntDig1;PE1 Ashfill[kg];PE1 Runtime[h];Fehler1 ;Fehler2 ;Fehler3 ;
27.01.2025;00:03:47;9,7;9,7;0;40,1;40,3;15,8;17,0;100;-1;0,0;16;30,4;30,4;25,0;0;8200;13,8;76,3;8,0;60,0;0;527,7;8,0;8,0;0,00;0,00;49;26;94,9;95,0;6000;0;5;268435488;0;0;0;0;0;1;0;0;0;0;0;40,1;30,4;1;1;0;95;0;0;0;0,0;4728;0;0;0;
27.01.2025;00:04:47;9,7;9,7;0;40,0;40,3;15,8;17,0;100;0;0,0;16;30,4;30,4;25,0;0;8200;13,7;76,4;8,0;60,0;0;488,1;8,0;8,0;0,00;0,00;46;27;94,9;95,0;6000;0;5;268435488;0;0;0;0;0;1;0;0;0;0;0;40,0;30,4;1;1;0;95;0;0;0;0,0;4728;0;0;0;
27.01.2025;00:05:47;9,7;9,7;0;39,7;40,8;15,7;17,0;100;1;0,0;16;30,4;30,4;25,0;0;8200;13,6;76,6;8,0;60,0;0;443,7;8,0;8,0;0,00;0,00;42;27;95,8;95,0;6000;0;5;268435488;0;0;0;0;0;1;0;0;0;0;0;39,7;30,4;1;1;0;95;0;0;0;0,0;4728;0;0;0;
27.01.2025;00:06:47;9,7;9,8;0;40,3;40,8;15,7;17,0;100;1;0,0;16;30,4;30,4;25,0;0;8200;13,7;76,7;8,0;60,0;0;403,5;8,0;8,0;0,00;0,00;38;27;95,1;95,0;6000;0;5;268435488;0;0;0;0;0;1;0;0;0;0;0;40,3;30,4;1;1;0;95;0;0;0;0,0;4728;0;0;0;
27.01.2025;00:07:47;9,7;9,7;0;40,1;40,8;15,7;17,0;100;0;0,0;16;30,4;30,4;25,0;0;8200;13,7;76,4;8,0;60,0;0;368,9;8,0;8,0;0,00;0,00;35;31;93,7;95,0;6000;0;5;268435488;0;0;0;0;0;1;0;0;0;0;0;40,1;30,4;1;1;0;95;0;0;0;0,0;4728;0;0;0;
27.01.2025;00:08:47;9,7;9,7;0;40,2;40,8;15,7;17,0;100;0;0,0;16;30,4;30,4;25,0;0;8200;13,8;75,7;70,0;60,0;0;341,2;8,0;8,0;0,00;0,00;31;34;94,4;95,0;6000;0;5;268435488;0;0;0;0;0;1;0;0;0;0;0;40,2;30,4;1;1;0;95;0;0;0;0,0;4728;0;0;0;
27.01.2025;00:09:47;9,7;9,8;0;40,0;40,8;15,7;17,0;100;0;0,0;16;30,4;30,4;25,0;0;8200;13,7;74,8;70,0;60,0;0;317,9;8,0;8,0;0,00;0,00;0;18;54,1;95,0;6000;0;5;268435488;0;0;0;0;0;1;0;0;0;0;0;40,0;30,4;1;1;0;95;0;0;0;0,0;4728;0;0;0;
27.01.2025;00:10:47;9,7;9,8;0;40,0;40,8;15,7;17,0;100;0;0,0;16;30,4;30,4;25,0;0;8200;13,8;73,9;70,0;60,0;0;301,6;8,0;8,0;0,00;0,00;0;18;52,8;95,0;6000;0;5;268435488;0;0;0;0;0;1;0;0;0;0;0;40,0;30,4;1;1;0;95;0;0;0;0,0;4728;0;0;0;
27.01.2025;00:11:47;9,7;9,8;0;39,8;40,8;15,7;17,0;100;0;0,0;16;30,4;30,4;25,0;0;8200;13,6;73,0;70,0;60,0;0;286,5;8,0;8,0;0,00;0,00;0;17;53,0;95,0;6000;0;5;268435488;0;0;0;0;0;1;0;0;0;0;0;39,8;30,4;1;1;0;95;0;0;0;0,0;4728;0;0;0;
27.01.2025;00:12:47;9,7;9,8;0;39,9;40,8;15,7;17,0;100;1;0,0;16;30,4;30,4;25,0;0;8200;13,7;72,1;70,0;60,0;0;272,1;8,0;8,0;0,00;0,00;0;17;52,5;95,0;6000;0;5;268435488;0;0;0;0;0;1;0;0;0;0;0;39,9;30,4;1;1;0;95;0;0;0;0,0;4728;0;0;0;
27.01.2025;00:13:47;9,7;9,8;0;39,8;40,8;15,7;17,0;100;0;0,0;16;30,4;30,4;25,0;0;8200;13,7;71,3;70,0;60,0;0;258,6;8,0;8,0;0,00;0,00;0;17;52,5;95,0;6000;0;5;268435488;0;0;0;0;0;1;0;0;0;0;0;39,8;30,4;1;1;0;95;0;0;0;0,0;4728;0;0;0;
